unknownMP	3
n_l	1.40458	1.4528	50
theta_0	0.00038	0.00071	20
N_0	0	0.2375	20

0	
9.13823e-42	1.43675e-32	2.11126e-30	3.99582e-31	2.30419e-29	2.02774e-27	1.42673e-25	4.85527e-26	1.45871e-25	1.88804e-25	5.02204e-24	4.37663e-23	2.18848e-23	2.95663e-23	2.70892e-22	1.25341e-22	1.84597e-22	8.22432e-22	2.11764e-21	9.31911e-21	
5.62105e-21	1.64502e-20	1.31316e-20	5.03612e-21	9.29339e-21	3.66773e-20	2.84984e-20	5.81225e-21	6.47595e-21	1.30501e-20	7.33594e-21	3.73429e-21	8.85029e-22	2.95502e-22	3.36548e-22	2.76815e-21	4.67392e-23	3.38254e-23	1.80031e-22	1.03817e-23	
2.88468e-23	3.09236e-26	3.33016e-27	5.41141e-28	3.506e-29	3.85123e-30	0	0	0	0	2.57731e-36	1.03921e-25	1.69753e-27	2.33616e-23	1.07928e-21	1.65616e-21	5.12127e-22	3.05175e-20	3.92415e-19	2.13263e-18	
6.45564e-18	1.75666e-17	1.62008e-17	2.79809e-17	1.59355e-16	5.40089e-16	8.66675e-16	1.06351e-14	3.9792e-15	2.25772e-15	5.50142e-15	1.96667e-15	2.7574e-15	5.66043e-15	1.19209e-14	1.00054e-14	1.04859e-14	7.87928e-15	1.06285e-14	8.49378e-15	
6.58195e-15	5.85099e-15	3.67472e-15	1.14153e-14	1.45044e-15	4.98327e-16	2.12705e-16	1.03601e-16	3.52291e-17	2.89244e-17	1.8444e-18	5.5801e-19	9.72409e-20	3.65542e-20	2.05748e-21	3.09404e-22	0	0	0	0	
2.47609e-32	2.83919e-23	2.9903e-19	6.10883e-18	4.2723e-19	8.81034e-17	5.5593e-15	2.04015e-14	2.77524e-14	4.00672e-14	2.92323e-13	1.38096e-12	7.33e-12	4.31401e-11	7.3084e-11	7.93205e-11	2.59449e-10	1.872e-10	1.89235e-10	6.6419e-10	
1.41835e-09	3.87572e-09	9.23352e-09	1.01472e-08	1.23633e-08	1.11048e-08	1.15039e-08	1.34434e-08	9.71827e-09	6.33512e-09	4.8508e-09	2.87451e-09	6.14015e-10	1.36165e-09	7.23287e-10	2.8294e-10	4.29121e-11	8.45136e-11	2.58613e-11	9.23652e-12	
3.71541e-12	7.97872e-13	6.84107e-14	5.2199e-14	5.92097e-16	3.69727e-17	0	0	0	0	0	8.77094e-18	2.39985e-16	1.74473e-15	1.0319e-13	1.16434e-11	9.42182e-12	1.7295e-11	1.77158e-10	1.83879e-09	
1.79221e-08	3.06239e-08	2.92328e-08	1.88901e-08	4.90308e-08	3.04811e-07	1.97746e-06	7.08359e-06	7.33987e-06	1.36225e-05	1.05288e-05	1.67337e-05	1.88857e-05	8.68785e-06	1.03474e-05	1.18519e-05	1.48071e-05	1.13667e-05	1.11164e-05	1.03708e-05	
7.49266e-06	5.59689e-06	3.3381e-06	3.51168e-06	1.54529e-06	4.64126e-07	3.51691e-07	1.51242e-07	4.85921e-08	2.63624e-08	2.51783e-09	2.80058e-10	7.62456e-11	8.55312e-12	1.83488e-12	1.2386e-13	6.01314e-15	0	0	0	
0	3.4898e-18	1.31101e-13	5.49215e-11	1.72402e-09	4.35217e-10	8.1959e-09	1.80906e-07	8.59857e-07	3.18582e-06	7.54495e-06	9.44569e-06	5.30595e-05	0.000269784	0.00130553	0.00318472	0.00407739	0.00518691	0.00480803	0.00413206	
0.00840784	0.018625	0.050662	0.0638592	0.14263	0.137183	0.181465	0.17706	0.141393	0.103373	0.0835444	0.0590908	0.0401135	0.0135291	0.0113932	0.00603012	0.00202399	0.0013276	0.00043872	0.000159396	
5.07558e-05	1.02768e-05	2.90704e-06	3.89575e-07	3.34799e-08	6.52343e-09	4.99487e-10	0	0	0	0	8.06023e-15	5.88992e-10	3.76574e-09	2.82694e-08	1.93961e-06	6.0382e-05	4.44996e-05	8.23297e-05	0.000576516	
0.00563126	0.047668	0.14865	0.293213	0.229481	0.18526	0.654589	1.91435	4.91874	18.6625	22.0444	31.4899	55.844	41.0354	25.7741	37.1654	26.3033	23.4196	17.211	14.0936	
13.1911	8.12684	3.92653	4.68766	2.54919	1.44251	2.26194	0.480934	0.328749	0.120153	0.023281	0.0157942	0.00300985	0.000509497	5.14924e-05	4.67579e-06	2.37436e-09	0	0	0	
0	4.48717e-12	7.60177e-09	7.1958e-07	4.1939e-05	0.00124241	0.00202124	0.00934254	0.355562	1.05779	4.27192	24.3953	20.2089	20.3087	96.9156	339.706	793.825	23648.5	5311.82	3920.66	
5049.93	24264.2	4425.09	5378.98	18000.5	10127.6	9500.48	12688	11765.1	9276.96	6649.53	3861.15	3369.42	8030.22	1329.32	466.948	377.77	179.97	30.592	29.2655	
3.72934	1.40926	0.114529	0.0526033	0.00397422	0.000238139	2.17808e-05	6.60249e-07	0	0	0	0	2.69186e-06	0.00293122	0.012852	0.0136636	0.693499	29.5865	20.8626	31.9938	
96.9057	661.83	6373.22	16794.6	29461.3	23394.7	21806.1	108213	81153	193982	496179	593869	2.11887e+06	1.17566e+06	2.66523e+06	2.69324e+06	5.41383e+06	4.42077e+06	3.64255e+06	2.60768e+06	
1.25456e+06	741814	274391	151223	359964	129983	27222.4	40794.1	5060.07	6091.7	1232.73	518.92	43.7078	22.0089	2.26744	0.473851	0.0429204	0.000152806	0	0	
0	0	0.000486339	0.00179202	0.0108667	3.69027	21.9029	39.1115	82.394	1536.58	9363.97	24530.2	58223.1	78428.9	85127	166097	751130	2.69234e+06	5.13336e+06	1.02637e+07	
1.20972e+07	4.97711e+06	1.21887e+07	1.25153e+07	1.34526e+07	4.49253e+06	5.83747e+06	4.99124e+06	4.17017e+06	3.16263e+06	2.10301e+06	2.22156e+06	1.93479e+06	977614	291955	426118	150637	40878.8	41048.3	9790.12	
8356.72	1506.37	612.966	34.177	3.97615	0.716152	0.00257587	0.000117194	0	0	0	0	3.65657e-05	0.00757772	1.12978	2.86631	17.672	246.297	2666.88	5039.45	
8348.72	21659.1	91017.9	422547	985358	1.74679e+06	5.31695e+06	9.37347e+06	7.01009e+06	1.24274e+07	1.12072e+07	2.14937e+07	3.57854e+07	3.78472e+07	5.26624e+07	8.83328e+07	9.6426e+07	6.8361e+07	5.97207e+07	4.84969e+07	
3.65451e+07	2.65384e+07	9.59364e+06	5.84301e+06	3.21082e+06	2.54381e+06	653070	260272	198219	39682.7	16960.2	2611.79	838.017	93.3135	16.3569	2.71952	0.299598	0.0108458	3.64431e-06	0	
0	0	0.00011665	0.0204798	0.199196	3.50613	454.247	1160.2	1636.82	4162.42	49243.3	262636	673478	1.18557e+06	1.67966e+06	1.85386e+06	2.45372e+06	4.4742e+06	2.09332e+07	6.27181e+07	
