unknownMP	3
n_l	1.42214	1.43	100
theta_0	-0.0003232	0.000153472	50
N_0	0.1052	0.4748	50

1.2751e-141	
3.08419e-139	1.17202e-137	2.56059e-133	5.39599e-129	1.70115e-127	1.02092e-126	1.0766e-125	5.95116e-123	2.40777e-122	3.96923e-120	7.93825e-119	5.62448e-116	2.76653e-114	8.4931e-113	1.45709e-110	1.32262e-107	5.89329e-106	7.11993e-106	1.12386e-104	1.78405e-104	
2.88471e-103	4.15269e-102	6.31695e-101	5.80669e-98	5.33446e-97	8.11874e-97	1.9712e-94	1.24899e-92	1.16301e-90	5.02975e-89	1.9612e-88	2.76228e-86	2.92132e-83	1.72201e-82	2.48766e-80	2.90124e-79	3.27743e-78	3.7323e-77	8.0516e-77	3.11262e-74	
3.20241e-74	6.46188e-72	5.04539e-71	1.20575e-69	1.63126e-68	4.37053e-68	2.1957e-66	1.35597e-65	4.01426e-64	8.13435e-64	2.80856e-62	4.27496e-62	2.37764e-60	5.08872e-60	2.01783e-59	1.81672e-57	4.1045e-57	2.41131e-56	1.45643e-55	2.61384e-55	
1.63386e-53	2.47917e-53	1.79953e-52	2.21196e-50	5.29583e-50	4.941e-49	9.03894e-49	1.84746e-47	3.87067e-46	1.34248e-45	5.32826e-44	8.34397e-44	9.86649e-43	1.58214e-42	2.31425e-41	8.32201e-40	3.82039e-39	6.72504e-39	1.29373e-38	3.31324e-38	
2.82208e-37	5.34057e-36	4.94455e-36	6.3581e-35	1.65518e-34	7.51696e-34	2.04289e-33	4.78821e-33	1.20487e-32	2.27926e-32	5.90747e-32	9.30321e-32	1.61965e-31	9.63709e-31	8.44674e-31	2.95559e-30	5.6567e-30	2.36996e-29	4.71701e-29	2.62702e-140	
1.79278e-134	4.10461e-130	7.83556e-129	1.39109e-127	1.23412e-126	5.24518e-125	1.48809e-123	1.80867e-122	2.41811e-119	5.38726e-118	2.13876e-116	3.77213e-115	7.328e-114	7.08843e-113	1.76005e-112	1.00709e-111	8.53628e-110	3.98343e-109	3.06763e-106	3.62044e-104	
8.54817e-104	8.83787e-100	1.06498e-98	4.9254e-98	2.72419e-95	2.54358e-94	2.42528e-92	5.65527e-91	6.1609e-90	1.01624e-86	1.80132e-84	4.3045e-83	5.26954e-82	3.2939e-79	9.02312e-79	1.35414e-77	1.13769e-76	1.3693e-74	1.16329e-73	3.42665e-71	
1.67147e-71	2.43433e-70	1.75531e-69	2.28148e-69	1.51398e-67	1.38999e-66	1.19976e-65	9.51512e-65	2.65559e-63	5.54529e-63	4.26563e-60	1.16832e-58	8.37822e-58	1.83121e-56	7.75183e-57	3.80642e-56	1.17528e-54	2.60992e-55	2.40772e-54	1.73322e-53	
1.11145e-52	2.50764e-51	4.21981e-50	2.62475e-49	1.10885e-48	1.00983e-47	1.53822e-45	2.30714e-44	1.39282e-43	3.12226e-43	4.79586e-43	6.48387e-42	1.38989e-41	5.25412e-41	4.56615e-40	1.3951e-39	1.51904e-39	1.13269e-38	1.38389e-37	2.4366e-36	
3.62828e-35	4.59658e-35	5.46573e-34	1.02756e-33	1.38068e-32	1.85748e-32	6.69329e-32	6.01369e-31	5.9183e-31	2.35864e-30	2.8072e-30	2.12906e-29	2.1675e-29	4.04039e-29	7.23586e-29	3.52098e-28	2.75993e-28	5.8082e-28	1.23366e-27	2.10996e-132	
